entity_id	fusion_partner	target_accession	topology	method	resolution	entity_length	target_modelled	fusion_modelled	target_disorder	fusion_disorder	align_coverage_of_modelled	e9_excluded	e9_sole_reason	exclusions
3J9P_1	MBP	O75762	TERMINAL_N	ELECTRON MICROSCOPY	4.24	1528	560	0	0.4991	1.0	1.0	True	False	E3_resolution=4.24>3.5;E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.50>0.2
3IOW_1	MBP	P42858	TERMINAL_N	X-RAY DIFFRACTION	3.5	449	44	358	0.2667	0.0	0.971	True	False	E8_target_modelled=44<80;E9_target_disorder=0.27>0.2
3IOV_1	MBP	P42858	TERMINAL_N	X-RAY DIFFRACTION	3.7	449	35	358	0.4167	0.0	0.9704	True	False	E3_resolution=3.70>3.5;E8_target_modelled=35<80;E9_target_disorder=0.42>0.2
3IOU_1	MBP	P42858	TERMINAL_N	X-RAY DIFFRACTION	3.7	449	32	358	0.4667	0.0	0.9701	True	False	E3_resolution=3.70>3.5;E8_target_modelled=32<80;E9_target_disorder=0.47>0.2
3IOT_1	MBP	P42858	TERMINAL_N	X-RAY DIFFRACTION	3.5	449	18	358	0.7	0.0	0.9691	True	False	E8_target_modelled=18<80;E9_target_disorder=0.70>0.2
3IOR_1	MBP	P42858	TERMINAL_N	X-RAY DIFFRACTION	3.6	449	20	358	0.6667	0.0	0.9692	True	False	E3_resolution=3.60>3.5;E8_target_modelled=20<80;E9_target_disorder=0.67>0.2
3IO6_1	MBP	P42858	TERMINAL_N	X-RAY DIFFRACTION	3.7	449	30	358	0.5	0.0	0.97	True	False	E3_resolution=3.70>3.5;E8_target_modelled=30<80;E9_target_disorder=0.50>0.2
3HST_1	MBP	None	None	X-RAY DIFFRACTION	2.25	387	0	361	1.0	0.0137	0.989	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3HPI_1	MBP	None	None	X-RAY DIFFRACTION	2.0	372	0	369	1.0	0.0027	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3OSQ_1	MBP	None	None	X-RAY DIFFRACTION	1.9	661	0	367	1.0	0.0027	0.6036	True	False	E1_not_chimeric_single_uniprot;E6_align_coverage=0.60<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3PGF_1	MBP	None	None	X-RAY DIFFRACTION	2.1	398	0	358	1.0	0.0245	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3PUX_1	MBP	None	None	X-RAY DIFFRACTION	2.3	378	0	370	1.0	0.0	0.9893	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3PUZ_1	MBP	None	None	X-RAY DIFFRACTION	2.9	370	0	370	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3Q25_1	MBP	P37840	TERMINAL_N	X-RAY DIFFRACTION	1.9	390	19	365	0.0	0.0027	0.9897	False	False	E8_target_modelled=19<80
3Q27_1	MBP	P37840	TERMINAL_N	X-RAY DIFFRACTION	1.302	397	20	366	0.2308	0.0	0.9897	True	False	E8_target_modelled=20<80;E9_target_disorder=0.23>0.2
3Q29_1	MBP	P37840	TERMINAL_N	X-RAY DIFFRACTION	2.3	390	11	366	0.4211	0.0	0.9895	True	False	E8_target_modelled=11<80;E9_target_disorder=0.42>0.2
3RUM_1	MBP	None	None	X-RAY DIFFRACTION	1.851	378	0	366	1.0	0.0	0.9683	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3SER_1	MBP	None	None	X-RAY DIFFRACTION	2.35	372	0	358	1.0	0.0	0.9676	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3SET_1	MBP	None	None	X-RAY DIFFRACTION	1.9	372	0	358	1.0	0.0	0.9676	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3SEV_1	MBP	None	None	X-RAY DIFFRACTION	3.05	372	0	358	1.0	0.0	0.9676	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3SEW_1	MBP	None	None	X-RAY DIFFRACTION	1.55	372	0	358	1.0	0.0	0.9676	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3SEY_1	MBP	None	None	X-RAY DIFFRACTION	1.85	372	0	358	1.0	0.0	0.965	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3SEX_1	MBP	None	None	X-RAY DIFFRACTION	1.95	372	0	358	1.0	0.0	0.9676	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3SEU_1	MBP	None	None	X-RAY DIFFRACTION	1.85	372	0	355	1.0	0.0084	0.9699	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3SES_1	MBP	None	None	X-RAY DIFFRACTION	1.9	372	0	358	1.0	0.0	0.9676	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3RLF_1	MBP	None	None	X-RAY DIFFRACTION	2.2	380	0	370	1.0	0.0	0.9893	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3Q28_1	MBP	P37840	TERMINAL_N	X-RAY DIFFRACTION	1.6	393	15	366	0.3182	0.0	0.987	True	False	E8_target_modelled=15<80;E9_target_disorder=0.32>0.2
3Q26_1	MBP	P37840	TERMINAL_N	X-RAY DIFFRACTION	1.54	404	25	366	0.2424	0.0	0.9899	True	False	E8_target_modelled=25<80;E9_target_disorder=0.24>0.2
3PY7_1	MBP	P06931	TERMINAL_N	X-RAY DIFFRACTION	2.288	523	120	365	0.1241	0.0027	0.97	False	False	
3PV0_1	MBP	None	None	X-RAY DIFFRACTION	3.1	370	0	370	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3PUY_1	MBP	None	None	X-RAY DIFFRACTION	3.1	378	0	370	1.0	0.0	0.9893	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3PUW_1	MBP	None	None	X-RAY DIFFRACTION	2.3	378	0	370	1.0	0.0	0.9893	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3PUV_1	MBP	None	None	X-RAY DIFFRACTION	2.4	378	0	370	1.0	0.0	0.9893	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3OSR_1	MBP	None	None	X-RAY DIFFRACTION	2.0	653	0	329	1.0	0.0	0.5447	True	False	E1_not_chimeric_single_uniprot;E6_align_coverage=0.54<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
4JBZ_1	MBP	Q5EAW4	TERMINAL_N	X-RAY DIFFRACTION	2.4	403	28	366	0.0667	0.0	0.9825	False	False	E8_target_modelled=28<80
4IRL_1	MBP	B0V1H4	TERMINAL_N	X-RAY DIFFRACTION	1.47	476	87	358	0.0645	0.0	0.9632	False	False	
4IKM_1	MBP	Q9Y2G2	TERMINAL_N	X-RAY DIFFRACTION	2.4606	469	87	366	0.0	0.0	0.9784	False	False	
4IFP_1	MBP	Q9C000	TERMINAL_N	X-RAY DIFFRACTION	1.9948	466	84	366	0.0	0.0	0.9825	False	False	
4H1G_1	MBP	C4YKK8	COMPLEX	X-RAY DIFFRACTION	2.15	715	300	360	0.1279	0.0	0.9851	False	False	
4GLI_1	MBP	Q16637	TERMINAL_N	X-RAY DIFFRACTION	1.903	401	19	369	0.4062	0.0	1.0	True	False	E8_target_modelled=19<80;E9_target_disorder=0.41>0.2
4GIZ_1	MBP	Q05086	TERMINAL_N	X-RAY DIFFRACTION	2.55	382	16	366	0.0	0.0	1.0	False	False	E8_target_modelled=16<80
4FED_1	MBP	P42858	TERMINAL_N	X-RAY DIFFRACTION	2.807	452	17	358	0.7344	0.0	0.9352	True	False	E8_target_modelled=17<80;E9_target_disorder=0.73>0.2
4FEC_1	MBP	P42858	TERMINAL_N	X-RAY DIFFRACTION	3.0	452	17	358	0.7344	0.0	0.9328	True	False	E8_target_modelled=17<80;E9_target_disorder=0.73>0.2
4FE8_1	MBP	P42858	TERMINAL_N	X-RAY DIFFRACTION	3.0	452	17	358	0.7344	0.0	0.9328	True	False	E8_target_modelled=17<80;E9_target_disorder=0.73>0.2
4EXK_1	MBP	A0A0F6B1U8	TERMINAL_N	X-RAY DIFFRACTION	1.28	487	104	367	0.0	0.0	0.9916	False	False	
4EGC_1	MBP	Q15475	TERMINAL_N	X-RAY DIFFRACTION	1.994	559	169	366	0.1058	0.0	0.9926	False	False	
4EDQ_1	MBP	O70468	TERMINAL_N	X-RAY DIFFRACTION	1.641	492	114	357	0.0579	0.0028	0.9752	False	False	
4DXC_1	MBP	P62593	TERMINAL_N	X-RAY DIFFRACTION	2.3	637	242	349	0.0082	0.0251	0.9471	False	False	
4DXB_1	MBP	P62593	TERMINAL_N	X-RAY DIFFRACTION	2.29	637	244	358	0.0	0.0	0.9451	False	False	
4BLD_1	MBP	Q9UMX1	TERMINAL_N	X-RAY DIFFRACTION	2.802	753	357	367	0.0325	0.0	0.9864	False	False	
4BLB_1	MBP	Q9UMX1	TERMINAL_N	X-RAY DIFFRACTION	2.8	753	357	367	0.0325	0.0	0.9864	False	False	
4BLA_1	MBP	Q9UMX1	TERMINAL_N	X-RAY DIFFRACTION	3.5	756	362	364	0.0216	0.0082	0.9945	False	False	
4BL9_1	MBP	Q9UMX1	TERMINAL_N	X-RAY DIFFRACTION	2.8	756	353	366	0.0459	0.0027	0.9958	False	False	
4BL8_1	MBP	Q9UMX1	TERMINAL_N	X-RAY DIFFRACTION	3.04	831	360	364	0.2035	0.0082	0.9959	True	True	E9_target_disorder=0.20>0.2
4B3N_1	MBP	Q0PF16	TERMINAL_N	X-RAY DIFFRACTION	3.3	602	192	365	0.1233	0.0108	1.0	False	False	
3WOA_1	MBP	P03034	TERMINAL_C	X-RAY DIFFRACTION	2.0	417	43	366	0.0652	0.0027	0.9903	False	False	E8_target_modelled=43<80
3WAI_1	MBP	O29867	TERMINAL_N	X-RAY DIFFRACTION	1.897	739	352	357	0.0461	0.0246	0.9972	False	False	
3W15_3	MBP	P27796	TERMINAL_C	X-RAY DIFFRACTION	1.8	389	15	370	0.0	0.0	0.9897	False	False	E8_target_modelled=15<80
3VFJ_1	MBP	None	None	X-RAY DIFFRACTION	2.05	378	0	366	1.0	0.0	0.9708	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
4RWG_1	MBP	None	None	X-RAY DIFFRACTION	2.44	593	0	366	1.0	0.0027	0.6571	True	False	E1_multi_uniprot_n=3;E6_align_coverage=0.66<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
4RWF_1	MBP	None	None	X-RAY DIFFRACTION	1.76	591	0	366	1.0	0.0027	0.6595	True	False	E1_multi_uniprot_n=3;E6_align_coverage=0.66<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
4RG5_1	MBP	Q09808	TERMINAL_N	X-RAY DIFFRACTION	1.7	401	32	369	0.0	0.0	1.0	False	False	E8_target_modelled=32<80
4R0Y_1	MBP	P97836	TERMINAL_N	X-RAY DIFFRACTION	2.0	501	106	361	0.2206	0.0	0.9957	True	True	E9_target_disorder=0.22>0.2
4QVH_1	MBP	O33336	TERMINAL_N	X-RAY DIFFRACTION	1.75	598	227	365	0.0	0.0027	0.9933	False	False	
4QSZ_1	MBP	P0C872	TERMINAL_N	X-RAY DIFFRACTION	2.86	687	314	361	0.0032	0.0	0.984	False	False	
4PQK_1	MBP	B1B3N6	TERMINAL_N	X-RAY DIFFRACTION	3.401	487	112	366	0.0667	0.0	1.0	False	False	
4PE2_1	MBP	None	None	X-RAY DIFFRACTION	1.724	516	0	365	1.0	0.0027	0.7359	True	False	E1_not_chimeric_single_uniprot;E6_align_coverage=0.74<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
4OZQ_1	MBP	None	None	X-RAY DIFFRACTION	2.71	720	0	352	1.0	0.0249	0.5154	True	False	E1_not_chimeric_single_uniprot;E6_align_coverage=0.52<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
4OGM_1	MBP	None	None	X-RAY DIFFRACTION	2.234	520	0	357	1.0	0.0111	0.714	True	False	E1_not_chimeric_single_uniprot;E6_align_coverage=0.71<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
4O4B_1	MBP	None	None	X-RAY DIFFRACTION	1.8	396	0	366	1.0	0.0	0.9786	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
4O2X_1	MBP	Q8IEB2	TERMINAL_N	X-RAY DIFFRACTION	2.7	507	92	363	0.2459	0.0082	0.9956	True	True	E9_target_disorder=0.25>0.2
4NUF_1	MBP	Q62227	TERMINAL_N	X-RAY DIFFRACTION	2.8	580	179	366	0.1311	0.0054	0.9927	False	False	
4NDZ_1	MBP	Q76KB1	TERMINAL_N	X-RAY DIFFRACTION	3.45	658	287	0	0.0035	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
4N4X_1	MBP	Q9NP55	TERMINAL_N	X-RAY DIFFRACTION	2.501	584	165	361	0.229	0.0	0.9832	True	True	E9_target_disorder=0.23>0.2
4MBP_1	MBP	None	None	X-RAY DIFFRACTION	1.7	370	0	370	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
4LOG_1	MBP	Q9Y5X4	TERMINAL_N	X-RAY DIFFRACTION	2.7	574	183	364	0.0567	0.0082	0.9892	False	False	
4KYE_1	MBP	P21738	TERMINAL_N	X-RAY DIFFRACTION	2.6	420	34	366	0.3585	0.0	1.0	True	False	E8_target_modelled=34<80;E9_target_disorder=0.36>0.2
4KYD_1	MBP	P21738	TERMINAL_N	X-RAY DIFFRACTION	2.21	420	31	366	0.3673	0.0	0.99	True	False	E8_target_modelled=31<80;E9_target_disorder=0.37>0.2
4KYC_1	MBP	Q91MK1	TERMINAL_N	X-RAY DIFFRACTION	1.95	420	50	366	0.0	0.0	0.9905	False	False	E8_target_modelled=50<80
4KV3_1	MBP	None	None	X-RAY DIFFRACTION	2.2	461	0	362	1.0	0.0109	0.7939	True	False	E1_not_chimeric_single_uniprot;E6_align_coverage=0.79<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
4KI0_2	MBP	None	None	X-RAY DIFFRACTION	2.38	380	0	370	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
4KHZ_1	MBP	None	None	X-RAY DIFFRACTION	2.9	380	0	370	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
4KEG_1	MBP	Q9NP55	TERMINAL_N	X-RAY DIFFRACTION	2.5	584	165	361	0.229	0.0	0.9832	True	True	E9_target_disorder=0.23>0.2
4JKM_2	MBP	None	None	X-RAY DIFFRACTION	2.263	400	0	249	1.0	0.3197	0.9881	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_fusion_disorder=0.32>0.2;E9_target_disorder=1.00>0.2
4WJV_2	MBP	None	None	X-RAY DIFFRACTION	3.2	381	0	366	1.0	0.0027	0.9919	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
4WMS_1	MBP	Q07820	TERMINAL_N	X-RAY DIFFRACTION	1.9	518	144	363	0.027	0.0082	0.9922	False	False	
4XR8_1	MBP	Q05086	TERMINAL_N	X-RAY DIFFRACTION	2.25	383	12	366	0.0	0.0	0.9869	False	False	E8_target_modelled=12<80
5BK1_3	MBP	None	None	X-RAY DIFFRACTION	2.15	398	0	366	1.0	0.0027	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
5BJZ_1	MBP	None	None	X-RAY DIFFRACTION	1.95	398	0	366	1.0	0.0027	0.9973	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
5B3Z_1	MBP	Q13526	TERMINAL_C	X-RAY DIFFRACTION	2.3	403	35	366	0.0	0.0027	0.9975	False	False	E8_target_modelled=35<80
5B3Y_1	MBP	Q13526	TERMINAL_C	X-RAY DIFFRACTION	1.901	390	13	366	0.3158	0.0027	0.9921	True	False	E8_target_modelled=13<80;E9_target_disorder=0.32>0.2
5B3X_1	MBP	Q13526	TERMINAL_C	X-RAY DIFFRACTION	2.4	382	9	365	0.1818	0.0054	0.992	False	False	E8_target_modelled=9<80
5B3W_1	MBP	Q13526	TERMINAL_C	X-RAY DIFFRACTION	2.4	382	11	365	0.0	0.0054	0.9895	False	False	E8_target_modelled=11<80
5AZA_1	MBP	I6V0B8	TERMINAL_N	X-RAY DIFFRACTION	2.08	872	448	368	0.0608	0.0	0.9761	False	False	
5AZ9_1	MBP	Q62760	TERMINAL_N	X-RAY DIFFRACTION	1.82	430	58	363	0.0645	0.0	0.9906	False	False	E8_target_modelled=58<80
5AZ8_1	MBP	Q62760	TERMINAL_N	X-RAY DIFFRACTION	1.7	435	62	367	0.0	0.0027	0.9908	False	False	E8_target_modelled=62<80
5AZ7_1	MBP	Q62760	TERMINAL_N	X-RAY DIFFRACTION	1.96	435	62	368	0.0	0.0	0.9908	False	False	E8_target_modelled=62<80
5AZ6_1	MBP	Q62760	TERMINAL_N	X-RAY DIFFRACTION	2.56	433	62	368	0.0	0.0	0.9931	False	False	E8_target_modelled=62<80
5AQ9_2	MBP	None	None	X-RAY DIFFRACTION	1.86	395	0	360	1.0	0.0	0.9704	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
4XZV_1	MBP	O43715	TERMINAL_N	X-RAY DIFFRACTION	3.58	446	46	366	0.3867	0.0	0.9904	True	False	E3_resolution=3.58>3.5;E8_target_modelled=46<80;E9_target_disorder=0.39>0.2
4XZS_1	MBP	O43715	TERMINAL_N	X-RAY DIFFRACTION	2.12	446	51	366	0.32	0.0	0.9905	True	False	E8_target_modelled=51<80;E9_target_disorder=0.32>0.2
4XA2_1	MBP	None	None	X-RAY DIFFRACTION	1.98	498	0	366	1.0	0.0	0.7469	True	False	E1_not_chimeric_single_uniprot;E6_align_coverage=0.75<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
4WTH_1	MBP	P54252	TERMINAL_N	X-RAY DIFFRACTION	2.25	441	33	366	0.3654	0.0	0.9901	True	False	E8_target_modelled=33<80;E9_target_disorder=0.37>0.2
4WMX_1	MBP	Q07820	TERMINAL_N	X-RAY DIFFRACTION	2.0	518	148	364	0.0	0.0055	0.9922	False	False	
4WMW_1	MBP	Q07820	TERMINAL_N	X-RAY DIFFRACTION	1.9	518	148	362	0.0	0.0109	0.9922	False	False	
4WMV_1	MBP	Q07820	TERMINAL_N	X-RAY DIFFRACTION	2.4	518	148	362	0.0	0.0109	0.9922	False	False	
4WMU_1	MBP	Q07820	TERMINAL_N	X-RAY DIFFRACTION	1.55	518	147	365	0.0068	0.0027	0.9922	False	False	
4WMT_1	MBP	Q07820	TERMINAL_N	X-RAY DIFFRACTION	2.35	518	147	363	0.0068	0.0082	0.9942	False	False	
4TSM_1	MBP	None	None	X-RAY DIFFRACTION	1.899	520	0	366	1.0	0.0	0.7248	True	False	E1_not_chimeric_single_uniprot;E6_align_coverage=0.72<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
5IIC_1	MBP	Q8WR62	TERMINAL_N	X-RAY DIFFRACTION	2.9	496	101	367	0.114	0.0	0.9915	False	False	
5II5_1	MBP	Q8WR62	COMPLEX	X-RAY DIFFRACTION	1.8	496	109	364	0.0522	0.0055	0.9937	False	False	
5IHJ_1	MBP	None	None	X-RAY DIFFRACTION	2.2	495	0	365	1.0	0.0027	0.7541	True	False	E1_not_chimeric_single_uniprot;E6_align_coverage=0.75<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
5I69_1	MBP	Q2W8S0	TERMINAL_N	X-RAY DIFFRACTION	2.7	412	17	363	0.2273	0.0	1.0	True	False	E8_target_modelled=17<80;E9_target_disorder=0.23>0.2
5I04_1	MBP	P17813	TERMINAL_N	X-RAY DIFFRACTION	2.42	692	296	367	0.0513	0.0	0.9925	False	False	
5HZW_1	MBP	P17813	TERMINAL_N	X-RAY DIFFRACTION	4.451	691	301	364	0.0353	0.0082	0.9955	False	False	E3_resolution=4.45>3.5
5HZV_1	MBP	P17813	TERMINAL_N	X-RAY DIFFRACTION	2.7	626	228	367	0.0656	0.0	0.995	False	False	
5HZ7_1	MBP	None	None	X-RAY DIFFRACTION	1.43	490	0	366	1.0	0.0	0.7469	True	False	E1_not_chimeric_single_uniprot;E6_align_coverage=0.75<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
5H7Q_1	MBP	P41218	TERMINAL_N	X-RAY DIFFRACTION	1.451	479	94	370	0.0105	0.0	0.9893	False	False	
5H7N_1	MBP	P59046	TERMINAL_N	X-RAY DIFFRACTION	1.849	478	85	370	0.1327	0.0	0.9956	False	False	
5GXV_1	MBP	None	None	X-RAY DIFFRACTION	2.1	468	0	366	1.0	0.0	0.8044	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
5GS2_1	MBP	None	None	X-RAY DIFFRACTION	3.592	367	0	367	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E3_resolution=3.59>3.5;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
5GRU_1	MBP	None	None	X-RAY DIFFRACTION	1.955	383	0	360	1.0	0.0164	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
5GPQ_1	MBP	Q9I9N6	TERMINAL_N	X-RAY DIFFRACTION	2.1	467	83	358	0.0	0.0	0.9587	False	False	
5GPP_1	MBP	Q9I9N6	TERMINAL_N	X-RAY DIFFRACTION	2.0	468	86	358	0.0	0.0	0.9631	False	False	
5FSG_1	MBP	P05133	TERMINAL_N	X-RAY DIFFRACTION	3.209	698	287	358	0.0946	0.0	0.9758	False	False	
5FIO_2	MBP	None	None	X-RAY DIFFRACTION	2.1	395	0	360	1.0	0.011	0.9836	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
5EDU_1	MBP	Q9UBN7	TERMINAL_N	X-RAY DIFFRACTION	2.79	745	357	359	0.0	0.0191	0.9944	False	False	
5E24_1	MBP	None	None	X-RAY DIFFRACTION	2.14	370	0	370	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
5DIS_4	MBP	P35658	TERMINAL_N	X-RAY DIFFRACTION	2.85	479	64	322	0.4286	0.0955	0.9772	True	False	E8_target_modelled=64<80;E9_target_disorder=0.43>0.2
5DFM_1	MBP	None	None	X-RAY DIFFRACTION	2.301	534	0	354	1.0	0.0112	0.6955	True	False	E1_not_chimeric_single_uniprot;E6_align_coverage=0.70<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
5CFV_1	MBP	None	None	X-RAY DIFFRACTION	1.8	495	0	365	1.0	0.0027	0.7541	True	False	E1_not_chimeric_single_uniprot;E6_align_coverage=0.75<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
5CBN_1	MBP	None	None	X-RAY DIFFRACTION	2.3	369	0	362	1.0	0.0109	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
5BMY_1	MBP	Q13526	TERMINAL_C	X-RAY DIFFRACTION	2.001	389	17	365	0.0	0.0054	0.9871	False	False	E8_target_modelled=17<80
5BK2_1	MBP	None	None	X-RAY DIFFRACTION	2.6	398	0	366	1.0	0.0	0.9973	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
5W0U_1	MBP	Q9GZX7	TERMINAL_N	X-RAY DIFFRACTION	2.9	549	164	365	0.0296	0.0027	0.976	False	False	
5WVN_1	MBP	None	None	X-RAY DIFFRACTION	2.8	509	0	365	1.0	0.0027	0.748	True	False	E1_not_chimeric_single_uniprot;E6_align_coverage=0.75<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
5WVM_1	MBP	None	None	X-RAY DIFFRACTION	2.9	509	0	365	1.0	0.0027	0.7419	True	False	E1_not_chimeric_single_uniprot;E6_align_coverage=0.74<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
5WQ6_1	MBP	None	None	X-RAY DIFFRACTION	1.648	476	0	366	1.0	0.0	0.7837	True	False	E1_not_chimeric_single_uniprot;E6_align_coverage=0.78<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
5WPZ_1	MBP	P41218	TERMINAL_N	X-RAY DIFFRACTION	2.0	477	87	370	0.0842	0.0	0.9935	False	False	
5W1C_1	MBP	Q9GZX7	TERMINAL_N	X-RAY DIFFRACTION	3.18	549	172	366	0.0282	0.0	0.9908	False	False	
5W0Z_1	MBP	Q9GZX7	TERMINAL_N	X-RAY DIFFRACTION	3.61	549	161	365	0.0473	0.0027	0.9759	False	False	E3_resolution=3.61>3.5
5W0R_1	MBP	Q9GZX7	TERMINAL_N	X-RAY DIFFRACTION	2.4	549	169	366	0.0	0.0	0.9763	False	False	
5VAW_1	MBP	A0A0D5YCX7	TERMINAL_N	X-RAY DIFFRACTION	1.69	508	130	354	0.0152	0.0328	1.0	False	False	
5V6Y_1	MBP	None	None	X-RAY DIFFRACTION	2.8	593	0	367	1.0	0.0	0.6673	True	False	E1_multi_uniprot_n=3;E6_align_coverage=0.67<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
5TTD_1	MBP	D2KPJ6	TERMINAL_N	X-RAY DIFFRACTION	2.0	499	122	359	0.0	0.0028	0.9796	False	False	
5T0A_1	MBP	None	None	X-RAY DIFFRACTION	1.95	692	0	365	1.0	0.0027	0.5448	True	False	E1_not_chimeric_single_uniprot;E6_align_coverage=0.54<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
5T05_1	MBP	None	None	X-RAY DIFFRACTION	1.952	692	0	365	1.0	0.0027	0.5448	True	False	E1_not_chimeric_single_uniprot;E6_align_coverage=0.54<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
5T03_1	MBP	None	None	X-RAY DIFFRACTION	2.1	692	0	365	1.0	0.0027	0.5448	True	False	E1_not_chimeric_single_uniprot;E6_align_coverage=0.54<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
5OSQ_1	MBP	P10761	TERMINAL_N	X-RAY DIFFRACTION	2.05	481	102	366	0.0	0.0027	0.9915	False	False	
5MM3_1	MBP	Q2W8S0	COMPLEX	X-RAY DIFFRACTION	2.1	412	17	354	0.1905	0.0354	1.0	False	False	E8_target_modelled=17<80
5M15_1	MBP	None	None	X-RAY DIFFRACTION	1.9	373	0	366	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
